"","project","flag","flag_code","gear_code","sampling_platform","species_code_fao","organism_identifier","organism_sampling_status","sex","geom_type","geom_wkt","capture_date_min","capture_date_max","capture_date_avg","capture_date_uncertainty","longitude_deg_dec_avg","latitude_deg_dec_avg","first_dorsal_length","total_length","fork_length","pectoral_fork_length","curved_fork_length","curved_pectoral_fork_length","first_thorax_girth","wholebody_weight","gutted_weight","gilledgutted_weight"
"108","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-078","frozen","F","POINT","POINT (51.7833 -20.1166)",2014-05-07,2014-05-21,2014-05-07,14,51.78,-20.12,NA,NA,96,66,NA,NA,NA,18.4,NA,NA
"109","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-079","frozen","F","POINT","POINT (51.7833 -20.1166)",2014-05-07,2014-05-21,2014-05-07,14,51.78,-20.12,NA,NA,95,67,NA,NA,NA,17.55,NA,NA
"110","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-080","frozen","M","POINT","POINT (51.7833 -20.1166)",2014-05-07,2014-05-21,2014-05-07,14,51.78,-20.12,NA,NA,107,75,NA,NA,NA,24.87,NA,NA
"111","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-081","frozen","F","POINT","POINT (51.7833 -20.1166)",2014-05-07,2014-05-21,2014-05-07,14,51.78,-20.12,NA,NA,95,68,NA,NA,NA,19.86,NA,NA
"112","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-082","frozen","M","POINT","POINT (51.7833 -20.1166)",2014-05-07,2014-05-21,2014-05-07,14,51.78,-20.12,NA,NA,91,64,NA,NA,NA,16.14,NA,NA
"113","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-083","frozen","M","POINT","POINT (51.7833 -20.1166)",2014-05-07,2014-05-21,2014-05-07,14,51.78,-20.12,NA,NA,96,69,NA,NA,NA,20.1,NA,NA
"114","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-084","frozen","M","POINT","POINT (51.7833 -20.1166)",2014-05-07,2014-05-21,2014-05-07,14,51.78,-20.12,NA,NA,108,77,NA,NA,NA,23.41,NA,NA
"115","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-085","frozen","F","POINT","POINT (51.7833 -20.1166)",2014-05-07,2014-05-21,2014-05-07,14,51.78,-20.12,NA,NA,90,62,NA,NA,NA,12.8,NA,NA
"116","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-086","frozen","F","POINT","POINT (51.7833 -20.1166)",2014-05-07,2014-05-21,2014-05-07,14,51.78,-20.12,NA,NA,93,68,NA,NA,NA,17.41,NA,NA
"117","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-087","frozen","F","POINT","POINT (51.7833 -20.1166)",2014-05-07,2014-05-21,2014-05-07,14,51.78,-20.12,NA,NA,88,62,NA,NA,NA,13.52,NA,NA
"118","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-088","frozen","F","POINT","POINT (51.7833 -20.1166)",2014-05-07,2014-05-21,2014-05-07,14,51.78,-20.12,NA,NA,102,71,NA,NA,NA,21.39,NA,NA
"119","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-089","frozen","M","POINT","POINT (51.7833 -20.1166)",2014-05-07,2014-05-21,2014-05-07,14,51.78,-20.12,NA,NA,102,75,NA,NA,NA,22.62,NA,NA
"120","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-090","frozen","M","POINT","POINT (51.7833 -20.1166)",2014-05-07,2014-05-21,2014-05-07,14,51.78,-20.12,NA,NA,95,67,NA,NA,NA,16.17,NA,NA
"121","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-091","frozen","F","POINT","POINT (51.7833 -20.1166)",2014-05-07,2014-05-21,2014-05-07,14,51.78,-20.12,NA,NA,95,66,NA,NA,NA,18.49,NA,NA
"122","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-092","frozen","F","POINT","POINT (49.6666 -20.4666)",2014-05-07,2014-05-21,2014-05-07,14,49.67,-20.47,NA,NA,96,68,NA,NA,NA,18.09,NA,NA
"123","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-093","frozen","M","POINT","POINT (49.6666 -20.4666)",2014-05-07,2014-05-21,2014-05-07,14,49.67,-20.47,NA,NA,93,65,NA,NA,NA,16.2,NA,NA
"124","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-094","frozen","F","POINT","POINT (49.6666 -20.4666)",2014-05-08,2014-05-22,2014-05-08,14,49.67,-20.47,NA,NA,99,70,NA,NA,NA,20.84,NA,NA
"125","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-095","frozen","M","POINT","POINT (49.6666 -20.4666)",2014-05-08,2014-05-22,2014-05-08,14,49.67,-20.47,NA,NA,105,73,NA,NA,NA,24.14,NA,NA
"126","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-096","frozen","F","POINT","POINT (49.6666 -20.4666)",2014-05-08,2014-05-22,2014-05-08,14,49.67,-20.47,NA,NA,92,65,NA,NA,NA,16.68,NA,NA
"127","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-097","frozen","M","POINT","POINT (49.6666 -20.4666)",2014-05-08,2014-05-22,2014-05-08,14,49.67,-20.47,NA,NA,89,63,NA,NA,NA,13.44,NA,NA
"128","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-098","frozen","F","POINT","POINT (49.6666 -20.4666)",2014-05-08,2014-05-22,2014-05-08,14,49.67,-20.47,NA,NA,93,65,NA,NA,NA,13.65,NA,NA
"129","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-099","frozen","M","POINT","POINT (49.6666 -20.4666)",2014-05-08,2014-05-22,2014-05-08,14,49.67,-20.47,NA,NA,100,71,NA,NA,NA,19.66,NA,NA
"130","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-100","frozen","F","POINT","POINT (49.6666 -20.4666)",2014-05-08,2014-05-22,2014-05-08,14,49.67,-20.47,NA,NA,93,64,NA,NA,NA,15.42,NA,NA
"131","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-101","frozen","F","POINT","POINT (49.6666 -20.4666)",2014-05-08,2014-05-22,2014-05-08,14,49.67,-20.47,NA,NA,97,68,NA,NA,NA,19.75,NA,NA
"132","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-102","frozen","F","POINT","POINT (49.6666 -20.4666)",2014-05-08,2014-05-22,2014-05-08,14,49.67,-20.47,NA,NA,100,71,NA,NA,NA,20.47,NA,NA
"133","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-103","frozen","F","POINT","POINT (49.6666 -20.4666)",2014-05-08,2014-05-22,2014-05-08,14,49.67,-20.47,NA,NA,91,64,NA,NA,NA,15.59,NA,NA
"134","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-104","frozen","M","POINT","POINT (49.6666 -20.4666)",2014-05-08,2014-05-22,2014-05-08,14,49.67,-20.47,NA,NA,95,67,NA,NA,NA,17,NA,NA
"135","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-105","frozen","F","POINT","POINT (49.6666 -20.4666)",2014-05-08,2014-05-22,2014-05-08,14,49.67,-20.47,NA,NA,95,65,NA,NA,NA,17.6,NA,NA
"136","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-106","frozen","F","POINT","POINT (49.6666 -20.4666)",2014-05-08,2014-05-22,2014-05-08,14,49.67,-20.47,NA,NA,101,72,NA,NA,NA,20.85,NA,NA
"137","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-107","frozen","M","POINT","POINT (53 -21)",2014-05-21,2014-06-04,2014-05-21,14,53,-21,NA,NA,107,77,NA,NA,NA,26.78,NA,NA
"138","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-108","frozen","M","POINT","POINT (53 -21)",2014-05-21,2014-06-04,2014-05-21,14,53,-21,NA,NA,101,71,NA,NA,NA,21.33,NA,NA
"139","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-109","frozen","M","POINT","POINT (53 -21)",2014-05-21,2014-06-04,2014-05-21,14,53,-21,NA,NA,110,78,NA,NA,NA,27.57,NA,NA
"140","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-110","frozen","M","POINT","POINT (55.0333 -21.9166)",2014-05-26,2014-06-09,2014-05-26,14,55.03,-21.92,NA,NA,102,72,NA,NA,NA,23.15,NA,NA
"141","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-111","frozen","F","POINT","POINT (55.0333 -21.9166)",2014-05-26,2014-06-09,2014-05-26,14,55.03,-21.92,NA,NA,102,72,NA,NA,NA,22.19,NA,NA
"142","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-112","frozen","M","POINT","POINT (55.0333 -21.9166)",2014-05-26,2014-06-09,2014-05-26,14,55.03,-21.92,NA,NA,96,69,NA,NA,NA,16.61,NA,NA
"143","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-113","frozen","F","POINT","POINT (55.0333 -21.9166)",2014-05-26,2014-06-09,2014-05-26,14,55.03,-21.92,NA,NA,102,72,NA,NA,NA,21.59,NA,NA
"144","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-114","frozen","F","POINT","POINT (54.4666 -21.6333)",2014-05-29,2014-06-12,2014-05-29,14,54.47,-21.63,NA,NA,102,72,NA,NA,NA,22.15,NA,NA
"145","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-115","frozen","M","POINT","POINT (54.4666 -21.6333)",2014-05-29,2014-06-12,2014-05-29,14,54.47,-21.63,NA,NA,106,77,NA,NA,NA,22.98,NA,NA
"146","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-116","frozen","F","POINT","POINT (54.4666 -21.6333)",2014-05-29,2014-06-12,2014-05-29,14,54.47,-21.63,NA,NA,98,70,NA,NA,NA,20.28,NA,NA
"147","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-117","frozen","F","POINT","POINT (54.4666 -21.6333)",2014-05-29,2014-06-12,2014-05-29,14,54.47,-21.63,NA,NA,98,69,NA,NA,NA,21.33,NA,NA
"148","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-118","frozen","M","POINT","POINT (54.4666 -21.6333)",2014-05-29,2014-06-12,2014-05-29,14,54.47,-21.63,NA,NA,103,72,NA,NA,NA,21.15,NA,NA
"149","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-119","frozen","M","POINT","POINT (54.4666 -21.6333)",2014-05-29,2014-06-12,2014-05-29,14,54.47,-21.63,NA,NA,104,74,NA,NA,NA,23.91,NA,NA
"150","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-120","frozen","M","POINT","POINT (54.4666 -21.6333)",2014-05-29,2014-06-12,2014-05-29,14,54.47,-21.63,NA,NA,101,70,NA,NA,NA,20.55,NA,NA
"151","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-121","frozen","M","POINT","POINT (54.4666 -21.6333)",2014-05-29,2014-06-12,2014-05-29,14,54.47,-21.63,NA,NA,108,76,NA,NA,NA,26.71,NA,NA
"152","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-122","frozen","F","POINT","POINT (54.4666 -21.6333)",2014-05-29,2014-06-12,2014-05-29,14,54.47,-21.63,NA,NA,100,70,NA,NA,NA,21.12,NA,NA
"153","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-123","frozen","F","POINT","POINT (54.4666 -21.6333)",2014-05-29,2014-06-12,2014-05-29,14,54.47,-21.63,NA,NA,97,67,NA,NA,NA,19.74,NA,NA
"154","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-124","frozen","M","POINT","POINT (54.6666 -21.2833)",2014-06-05,2014-06-19,2014-06-05,14,54.67,-21.28,NA,NA,110,76,NA,NA,NA,27.47,NA,NA
"155","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-125","frozen","M","POINT","POINT (54.6666 -21.2833)",2014-06-05,2014-06-19,2014-06-05,14,54.67,-21.28,NA,NA,105,75,NA,NA,NA,24.91,NA,NA
"156","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-126","frozen","F","POINT","POINT (54.6666 -21.2833)",2014-06-05,2014-06-19,2014-06-05,14,54.67,-21.28,NA,NA,104,73,NA,NA,NA,22.63,NA,NA
"157","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-127","frozen","M","POINT","POINT (54.6666 -21.2833)",2014-06-05,2014-06-19,2014-06-05,14,54.67,-21.28,NA,NA,106,74,NA,NA,NA,24.86,NA,NA
"158","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-128","frozen","M","POINT","POINT (54.6666 -21.2833)",2014-06-05,2014-06-19,2014-06-05,14,54.67,-21.28,NA,NA,105,75,NA,NA,NA,25,NA,NA
"159","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-129","frozen","M","POINT","POINT (54.6666 -21.2833)",2014-06-05,2014-06-19,2014-06-05,14,54.67,-21.28,NA,NA,98,70,NA,NA,NA,19.58,NA,NA
"160","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-130","frozen","F","POINT","POINT (54.6666 -21.2833)",2014-06-05,2014-06-19,2014-06-05,14,54.67,-21.28,NA,NA,99,69,NA,NA,NA,21.75,NA,NA
"161","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-131","frozen","M","POINT","POINT (54.6666 -21.2833)",2014-06-05,2014-06-19,2014-06-05,14,54.67,-21.28,NA,NA,103,71,NA,NA,NA,23.73,NA,NA
"162","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-132","frozen","M","POINT","POINT (54.6666 -21.2833)",2014-06-05,2014-06-19,2014-06-05,14,54.67,-21.28,NA,NA,107,77,NA,NA,NA,26.4,NA,NA
"163","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-133","frozen","M","POINT","POINT (54.6666 -21.2833)",2014-06-05,2014-06-19,2014-06-05,14,54.67,-21.28,NA,NA,104,72,NA,NA,NA,23.61,NA,NA
"164","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-134","frozen","M","POINT","POINT (54.6666 -21.2833)",2014-06-05,2014-06-19,2014-06-05,14,54.67,-21.28,NA,NA,108,76,NA,NA,NA,27.81,NA,NA
"165","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-135","frozen","M","POINT","POINT (54.6666 -21.2833)",2014-06-05,2014-06-19,2014-06-05,14,54.67,-21.28,NA,NA,105,75,NA,NA,NA,25.18,NA,NA
"166","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-136","frozen","M","POINT","POINT (54.0333 -21.8666)",2014-06-26,2014-07-10,2014-06-26,14,54.03,-21.87,NA,NA,100,72,NA,NA,NA,20.56,NA,NA
"167","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-137","frozen","M","POINT","POINT (54.0333 -21.8666)",2014-06-26,2014-07-10,2014-06-26,14,54.03,-21.87,NA,NA,99,70,NA,NA,NA,20.07,NA,NA
"168","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-138","frozen","M","POINT","POINT (54.7 -20.1333)",2014-06-26,2014-07-10,2014-06-26,14,54.7,-20.13,NA,NA,98,70,NA,NA,NA,20.53,NA,NA
"169","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-139","frozen","F","POINT","POINT (54.7 -20.1333)",2014-06-26,2014-07-10,2014-06-26,14,54.7,-20.13,NA,NA,101,71,NA,NA,NA,22.79,NA,NA
"170","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-140","frozen","F","POINT","POINT (54.7 -20.1333)",2014-06-26,2014-07-10,2014-06-26,14,54.7,-20.13,NA,NA,100,70,NA,NA,NA,22.11,NA,NA
"171","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-141","frozen","F","POINT","POINT (54.7 -20.1333)",2014-06-26,2014-07-10,2014-06-26,14,54.7,-20.13,NA,NA,101,71,NA,NA,NA,23.03,NA,NA
"172","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-142","frozen","M","POINT","POINT (54.7 -20.1333)",2014-06-26,2014-07-10,2014-06-26,14,54.7,-20.13,NA,NA,110,77,NA,NA,NA,25.22,NA,NA
"173","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-143","frozen","M","POINT","POINT (54.7 -20.1333)",2014-06-26,2014-07-10,2014-06-26,14,54.7,-20.13,NA,NA,104,74,NA,NA,NA,23.12,NA,NA
"174","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-144","frozen","M","POINT","POINT (54.7 -20.1333)",2014-06-26,2014-07-10,2014-06-26,14,54.7,-20.13,NA,NA,101,71,NA,NA,NA,19.68,NA,NA
"175","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-145","frozen","F","POINT","POINT (54.7 -20.1333)",2014-06-26,2014-07-10,2014-06-26,14,54.7,-20.13,NA,NA,96,68,NA,NA,NA,18.08,NA,NA
"176","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-146","frozen","F","POINT","POINT (54.7 -20.1333)",2014-06-26,2014-07-10,2014-06-26,14,54.7,-20.13,NA,NA,90,63,NA,NA,NA,15.73,NA,NA
"177","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-147","frozen","M","POINT","POINT (54.7 -20.1333)",2014-06-26,2014-07-10,2014-06-26,14,54.7,-20.13,NA,NA,102,72,NA,NA,NA,22.41,NA,NA
"178","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-148","frozen","M","POINT","POINT (54.7 -20.1333)",2014-06-26,2014-07-10,2014-06-26,14,54.7,-20.13,NA,NA,100,72,NA,NA,NA,17.13,NA,NA
"179","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-149","frozen","M","POINT","POINT (54.7 -20.1333)",2014-06-26,2014-07-10,2014-06-26,14,54.7,-20.13,NA,NA,103,76,NA,NA,NA,22.09,NA,NA
"180","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-150","frozen","M","POINT","POINT (54.7 -20.1333)",2014-06-26,2014-07-10,2014-06-26,14,54.7,-20.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-151","frozen","unknown","POINT","POINT (54.7 -20.1333)",2014-06-26,2014-07-10,2014-06-26,14,54.7,-20.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-152","frozen","M","POINT","POINT (54.1333 -21.2833)",2014-06-27,2014-07-11,2014-06-27,14,54.13,-21.28,NA,NA,98,68,NA,NA,NA,19.63,NA,NA
"183","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-153","frozen","F","POINT","POINT (54.8 -22)",2014-06-27,2014-07-11,2014-06-27,14,54.8,-22,NA,NA,97,69,NA,NA,NA,17.42,NA,NA
"184","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-154","frozen","F","POINT","POINT (48.3 -22)",2014-06-27,2014-07-11,2014-06-27,14,48.3,-22,NA,NA,95,67,NA,NA,NA,18.41,NA,NA
"185","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-155","frozen","M","POINT","POINT (48.3 -22)",2014-06-27,2014-07-11,2014-06-27,14,48.3,-22,NA,NA,101,71,NA,NA,NA,22.52,NA,NA
"186","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-156","frozen","F","POINT","POINT (48.3 -22)",2014-06-27,2014-07-11,2014-06-27,14,48.3,-22,NA,NA,99,71,NA,NA,NA,19.01,NA,NA
"187","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-157","frozen","M","POINT","POINT (48.3 -22)",2014-06-27,2014-07-11,2014-06-27,14,48.3,-22,NA,NA,104,74,NA,NA,NA,25.09,NA,NA
"188","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-158","frozen","M","POINT","POINT (48.3 -22)",2014-06-27,2014-07-11,2014-06-27,14,48.3,-22,NA,NA,112,79,NA,NA,NA,27.59,NA,NA
"189","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-159","frozen","F","POINT","POINT (48.3 -22)",2014-06-27,2014-07-11,2014-06-27,14,48.3,-22,NA,NA,99,70,NA,NA,NA,20.77,NA,NA
"190","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-160","frozen","M","POINT","POINT (48.3 -22)",2014-06-27,2014-07-11,2014-06-27,14,48.3,-22,NA,NA,97,67,NA,NA,NA,18.65,NA,NA
"191","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-161","frozen","M","POINT","POINT (48.3 -22)",2014-06-27,2014-07-11,2014-06-27,14,48.3,-22,NA,NA,100,70,NA,NA,NA,19.43,NA,NA
"192","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-162","frozen","M","POINT","POINT (48.3 -22)",2014-06-27,2014-07-11,2014-06-27,14,48.3,-22,NA,NA,99,68,NA,NA,NA,21.28,NA,NA
"193","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-163","frozen","M","POINT","POINT (57.9333 -19.0166)",2014-06-30,2014-07-14,2014-06-30,14,57.93,-19.02,NA,NA,106,75,NA,NA,NA,26.24,NA,NA
"194","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-164","frozen","M","POINT","POINT (57.9333 -19.0166)",2014-06-30,2014-07-14,2014-06-30,14,57.93,-19.02,NA,NA,105,74,NA,NA,NA,26.67,NA,NA
"195","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-165","frozen","M","POINT","POINT (57.9333 -19.0166)",2014-06-30,2014-07-14,2014-06-30,14,57.93,-19.02,NA,NA,106,74,NA,NA,NA,25.01,NA,NA
"196","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-166","frozen","F","POINT","POINT (57.9333 -19.0166)",2014-06-30,2014-07-14,2014-06-30,14,57.93,-19.02,NA,NA,100,69,NA,NA,NA,21.81,NA,NA
"197","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-167","frozen","M","POINT","POINT (53.5166 -20.0833)",2014-07-11,2014-07-25,2014-07-11,14,53.52,-20.08,NA,NA,101,72,NA,NA,NA,21.02,NA,NA
"198","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-168","frozen","F","POINT","POINT (53.5166 -20.0833)",2014-07-11,2014-07-25,2014-07-11,14,53.52,-20.08,NA,NA,97,68,NA,NA,NA,19.21,NA,NA
"199","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-169","frozen","M","POINT","POINT (53.5166 -20.0833)",2014-07-11,2014-07-25,2014-07-11,14,53.52,-20.08,NA,NA,104,72,NA,NA,NA,23.33,NA,NA
"200","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-170","frozen","M","POINT","POINT (53.5166 -20.0833)",2014-07-11,2014-07-25,2014-07-11,14,53.52,-20.08,NA,NA,107,74,NA,NA,NA,24.94,NA,NA
"201","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-171","frozen","F","POINT","POINT (53.5166 -20.0833)",2014-07-11,2014-07-25,2014-07-11,14,53.52,-20.08,NA,NA,98,67,NA,NA,NA,19.26,NA,NA
"202","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-172","frozen","M","POINT","POINT (53.5166 -20.0833)",2014-07-11,2014-07-25,2014-07-11,14,53.52,-20.08,NA,NA,98,67,NA,NA,NA,19.36,NA,NA
"203","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-173","frozen","F","POINT","POINT (53.5166 -20.0833)",2014-07-11,2014-07-25,2014-07-11,14,53.52,-20.08,NA,NA,95,66,NA,NA,NA,19.11,NA,NA
"204","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-174","frozen","F","POINT","POINT (53.5166 -20.0833)",2014-07-11,2014-07-25,2014-07-11,14,53.52,-20.08,NA,NA,95,66,NA,NA,NA,18.37,NA,NA
"205","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-175","frozen","F","POINT","POINT (53.5166 -20.0833)",2014-07-11,2014-07-25,2014-07-11,14,53.52,-20.08,NA,NA,101,72,NA,NA,NA,22.81,NA,NA
"206","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-176","frozen","F","POINT","POINT (53.5166 -20.0833)",2014-07-11,2014-07-25,2014-07-11,14,53.52,-20.08,NA,NA,100,68,NA,NA,NA,19.88,NA,NA
"207","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-177","frozen","M","POINT","POINT (53.5166 -20.0833)",2014-07-11,2014-07-25,2014-07-11,14,53.52,-20.08,NA,NA,107,75,NA,NA,NA,23.51,NA,NA
"208","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-178","frozen","M","POINT","POINT (53.5166 -20.0833)",2014-07-11,2014-07-25,2014-07-11,14,53.52,-20.08,NA,NA,99,68,NA,NA,NA,20.05,NA,NA
"209","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-179","frozen","M","POINT","POINT (53.5166 -20.0833)",2014-07-11,2014-07-25,2014-07-11,14,53.52,-20.08,NA,NA,102,70,NA,NA,NA,22.59,NA,NA
"210","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-180","frozen","M","POINT","POINT (53.5166 -20.0833)",2014-07-11,2014-07-25,2014-07-11,14,53.52,-20.08,NA,NA,103,72,NA,NA,NA,22,NA,NA
"211","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-181","frozen","F","POINT","POINT (53.5166 -20.0833)",2014-07-11,2014-07-25,2014-07-11,14,53.52,-20.08,NA,NA,98,69,NA,NA,NA,21.14,NA,NA
"212","ARTS-ZD / GERMON / CONSWO","France","FRA","LLF","factory","ALB","A2-182","frozen","M","POINT","POINT (53.55 -21.4666)",2014-07-13,2014-07-27,2014-07-13,14,53.55,-21.47,NA,NA,102,71,NA,NA,NA,21.65,NA,NA
